n_capas,oculto,dropout,activacion,lr,lote,n_vecinos,h_pasado,horizonte,epocas,weight_decay,normalizacion,optimizador,dim_entrada,n_muestras,val_mse,nota_rollout,segundos
4,1024,0.1,silu,0.005,512,2,2,15,80,0.01,layernorm,adamw,44,7671,0.84701,0.5266,10.8
4,512,0.0,silu,0.002,256,2,2,15,80,0.01,no,adamw,44,7671,0.80663,0.4507,17.1
4,1024,0.1,gelu,0.008,512,2,2,15,80,0.01,no,adamw,44,7671,1.03074,0.1686,10.0
3,1024,0.0,silu,0.002,512,2,2,15,120,0.01,no,adamw,44,7671,0.9545,0.5721,10.3
3,1024,0.0,gelu,0.003,256,2,2,15,120,0.01,layernorm,adamw,44,7671,0.85018,0.2854,21.1
3,1024,0.0,gelu,0.003,256,2,2,15,80,0.01,layernorm,adamw,44,7671,0.89553,0.385,13.4
4,512,0.1,silu,0.003,512,2,2,15,120,0.01,layernorm,adamw,44,7671,0.69302,0.5813,19.3
4,512,0.0,silu,0.005,256,2,2,15,120,0.01,layernorm,adamw,44,7671,1.00327,0.5389,21.9
4,1024,0.0,silu,0.005,256,2,2,15,120,0.01,layernorm,adamw,44,7671,0.7222,0.5731,22.9
4,512,0.0,gelu,0.005,512,2,3,15,80,0.01,no,adamw,46,7671,0.76927,0.3074,11.1
4,512,0.1,silu,0.002,512,2,3,15,120,0.01,layernorm,adamw,46,7671,0.72696,0.4217,22.8
3,1024,0.0,gelu,0.003,256,2,3,15,120,0.01,no,adamw,46,7671,0.93163,0.3909,19.8
4,1024,0.0,silu,0.003,512,2,3,15,80,0.01,no,adamw,46,7671,0.74052,0.6354,7.7
4,512,0.0,silu,0.003,256,2,3,15,120,0.01,no,adamw,46,7671,0.71668,0.4602,23.2
3,512,0.1,gelu,0.008,512,2,3,15,120,0.01,layernorm,adamw,46,7671,0.80769,0.5147,15.7
4,1024,0.1,silu,0.003,256,2,3,15,120,0.01,layernorm,adamw,46,7671,0.85545,0.1556,30.6
3,1024,0.0,gelu,0.003,256,2,3,15,120,0.01,layernorm,adamw,46,7671,0.87151,0.4609,16.5
3,512,0.0,silu,0.008,256,2,3,15,80,0.01,layernorm,adamw,46,7671,0.75951,0.5172,12.9
3,512,0.1,silu,0.002,512,2,3,15,120,0.01,no,adamw,46,7671,0.88152,0.4338,12.8
3,512,0.1,silu,0.003,512,2,3,15,80,0.01,no,adamw,46,7671,0.7844,0.5112,8.4
3,1024,0.0,silu,0.005,512,2,3,15,80,0.01,no,adamw,46,7671,1.06812,0.4331,6.3
4,512,0.1,silu,0.005,256,2,3,15,120,0.01,layernorm,adamw,46,7671,0.66297,0.4812,37.7
3,512,0.1,gelu,0.008,512,2,3,15,120,0.01,no,adamw,46,7671,0.80148,0.3134,11.9
4,512,0.1,gelu,0.003,512,2,3,15,120,0.01,no,adamw,46,7671,0.84375,0.486,12.2
3,1024,0.1,gelu,0.002,256,2,3,15,80,0.01,layernorm,adamw,46,7671,0.89001,0.2685,17.9
3,1024,0.0,silu,0.002,256,2,3,15,80,0.01,no,adamw,46,7671,0.88024,0.485,14.2
3,1024,0.1,silu,0.003,256,2,3,15,120,0.01,layernorm,adamw,46,7671,0.83792,0.5513,24.2
3,512,0.1,gelu,0.005,512,2,3,15,120,0.01,layernorm,adamw,46,7671,0.85747,0.488,17.7
4,512,0.1,gelu,0.008,512,2,3,15,80,0.01,layernorm,adamw,46,7671,0.74914,0.343,14.2
4,1024,0.0,gelu,0.003,256,2,3,15,120,0.01,no,adamw,46,7671,0.81649,0.5119,23.8
3,1024,0.0,gelu,0.002,512,2,3,15,80,0.01,no,adamw,46,7671,1.00909,0.6066,9.4
4,1024,0.1,silu,0.008,256,2,3,15,120,0.01,layernorm,adamw,46,7671,0.71926,0.7228,27.7
3,1024,0.0,silu,0.003,512,2,3,15,120,0.01,no,adamw,46,7671,0.97312,0.5157,11.3
3,512,0.1,silu,0.003,256,2,3,15,120,0.01,layernorm,adamw,46,7671,0.80022,0.5306,31.4
3,512,0.0,gelu,0.008,512,2,3,15,120,0.01,layernorm,adamw,46,7671,0.82646,0.3911,12.9
3,1024,0.1,gelu,0.005,512,2,3,15,80,0.01,layernorm,adamw,46,7671,0.76802,0.5916,12.4
4,1024,0.1,silu,0.008,512,2,3,15,120,0.01,layernorm,adamw,46,7671,0.73778,0.442,15.1
4,1024,0.0,gelu,0.005,512,2,3,15,120,0.01,layernorm,adamw,46,7671,1.22029,0.5385,17.6
3,512,0.1,silu,0.005,256,2,3,15,120,0.01,layernorm,adamw,46,7671,0.70795,0.3625,35.8
3,512,0.1,silu,0.008,256,2,3,15,120,0.01,layernorm,adamw,46,7671,0.78033,0.4534,26.8
3,512,0.0,silu,0.002,256,2,3,15,120,0.01,layernorm,adamw,46,7671,0.78304,0.4146,20.6
3,512,0.0,silu,0.008,512,2,3,15,120,0.01,no,adamw,46,7671,1.03861,0.2222,11.5
3,1024,0.1,silu,0.002,256,2,3,15,80,0.01,no,adamw,46,7671,0.7416,0.4548,9.9
3,1024,0.0,silu,0.003,512,2,3,15,80,0.01,no,adamw,46,7671,0.88592,0.4955,7.1
3,1024,0.1,gelu,0.005,256,2,3,15,120,0.01,layernorm,adamw,46,7671,0.74429,0.5944,26.4
3,1024,0.0,gelu,0.008,512,2,3,15,120,0.01,no,adamw,46,7671,1.09485,0.1886,11.6
3,512,0.0,gelu,0.005,256,2,3,15,80,0.01,no,adamw,46,7671,0.91425,0.3493,15.5
3,512,0.0,silu,0.005,512,2,3,15,80,0.01,layernorm,adamw,46,7671,0.90233,0.4686,10.6
4,1024,0.0,silu,0.003,256,2,3,15,120,0.01,layernorm,adamw,46,7671,0.7876,0.5606,26.3
4,1024,0.1,gelu,0.008,512,2,3,15,80,0.01,no,adamw,46,7671,1.2195,0.2449,11.8
4,1024,0.1,gelu,0.003,512,2,3,15,80,0.01,no,adamw,46,7671,0.92294,0.4379,8.4
3,512,0.0,gelu,0.008,256,2,3,15,120,0.01,no,adamw,46,7671,1.09316,0.3151,25.5
3,1024,0.0,gelu,0.008,512,2,3,15,120,0.01,layernorm,adamw,46,7671,0.91865,0.48,16.8
4,1024,0.1,gelu,0.002,256,2,3,15,80,0.01,layernorm,adamw,46,7671,0.71143,0.4505,19.6
4,512,0.1,silu,0.003,256,2,3,15,80,0.01,layernorm,adamw,46,7671,0.73522,0.3232,26.0
3,1024,0.1,silu,0.005,256,2,3,15,120,0.01,no,adamw,46,7671,0.80009,0.4056,15.0
4,1024,0.0,gelu,0.005,256,2,3,15,80,0.01,layernorm,adamw,46,7671,0.75858,0.5699,14.6
3,512,0.1,gelu,0.003,256,2,3,15,80,0.01,no,adamw,46,7671,0.87234,0.3119,15.8
4,1024,0.0,gelu,0.003,512,2,3,15,80,0.01,layernorm,adamw,46,7671,0.82692,0.2808,11.2
4,512,0.1,silu,0.002,256,2,3,15,80,0.01,no,adamw,46,7671,0.81962,0.6105,16.9
4,512,0.0,silu,0.005,256,2,3,15,120,0.01,layernorm,adamw,46,7671,0.76901,0.8738,25.3
4,1024,0.1,silu,0.002,512,2,3,15,80,0.01,layernorm,adamw,46,7671,0.82816,0.5029,10.7
4,512,0.1,gelu,0.002,512,2,3,15,120,0.01,no,adamw,46,7671,0.84931,0.4563,13.5
3,1024,0.1,silu,0.005,256,2,3,15,80,0.01,no,adamw,46,7671,0.76701,0.2328,11.6
4,512,0.1,gelu,0.005,512,2,3,15,80,0.01,layernorm,adamw,46,7671,0.78744,0.2379,13.8
4,512,0.1,silu,0.003,256,2,3,15,120,0.01,layernorm,adamw,46,7671,0.73608,0.479,36.2
4,512,0.0,silu,0.003,512,2,3,15,80,0.01,no,adamw,46,7671,0.90969,0.4612,12.0
3,1024,0.0,gelu,0.003,512,2,3,15,120,0.01,layernorm,adamw,46,7671,0.90698,0.3781,17.4
3,1024,0.0,gelu,0.003,512,2,3,15,80,0.01,layernorm,adamw,46,7671,1.11918,0.3569,10.7
3,512,0.1,silu,0.008,512,2,3,15,120,0.01,no,adamw,46,7671,0.84401,0.3577,13.5
3,512,0.0,gelu,0.002,256,2,3,15,120,0.01,layernorm,adamw,46,7671,0.87586,0.3331,25.9
3,1024,0.0,gelu,0.008,256,2,3,15,120,0.01,layernorm,adamw,46,7671,0.85714,0.5329,27.4
3,1024,0.0,silu,0.003,512,2,3,15,80,0.01,layernorm,adamw,46,7671,0.84702,0.5423,13.4
3,1024,0.0,silu,0.002,256,2,5,15,80,0.01,layernorm,adamw,50,7671,0.82539,0.3392,13.6
3,512,0.1,gelu,0.002,256,2,5,15,80,0.01,layernorm,adamw,50,7671,0.86185,0.5029,17.8
3,512,0.0,silu,0.002,512,2,5,15,120,0.01,layernorm,adamw,50,7671,0.93511,0.2918,11.4
3,512,0.1,silu,0.008,512,2,5,15,120,0.01,layernorm,adamw,50,7671,0.87585,0.4236,16.8
3,1024,0.1,gelu,0.008,256,2,5,15,120,0.01,no,adamw,50,7671,0.82974,0.2942,16.7
4,512,0.0,silu,0.003,512,2,5,15,80,0.01,layernorm,adamw,50,7671,0.80871,0.4033,8.8
4,512,0.0,gelu,0.008,256,2,5,15,120,0.01,no,adamw,50,7671,0.93221,0.4144,25.5
4,1024,0.0,silu,0.002,256,2,5,15,120,0.01,layernorm,adamw,50,7671,0.79734,0.5268,19.6
3,1024,0.1,silu,0.002,512,2,5,15,80,0.01,layernorm,adamw,50,7671,0.94335,0.4201,10.0
3,1024,0.1,silu,0.003,512,2,5,15,120,0.01,layernorm,adamw,50,7671,0.86004,0.5234,16.4
4,512,0.1,gelu,0.002,512,2,5,15,120,0.01,layernorm,adamw,50,7671,0.79327,0.3316,22.8
3,1024,0.0,silu,0.002,512,2,5,15,120,0.01,layernorm,adamw,50,7671,0.84533,0.3914,16.9
3,512,0.0,silu,0.003,256,2,5,15,80,0.01,layernorm,adamw,50,7671,0.92429,0.3581,16.7
4,1024,0.0,gelu,0.008,256,2,5,15,120,0.01,no,adamw,50,7671,0.94362,0.3242,23.3
4,512,0.1,silu,0.003,512,2,5,15,120,0.01,layernorm,adamw,50,7671,0.83579,0.4239,16.7
3,1024,0.0,silu,0.005,256,2,5,15,120,0.01,no,adamw,50,7671,0.72218,0.2649,19.0
3,1024,0.0,gelu,0.002,256,2,5,15,80,0.01,no,adamw,50,7671,0.90548,0.2666,12.6
4,1024,0.0,silu,0.003,256,2,5,15,80,0.01,no,adamw,50,7671,0.92554,0.4737,14.5
3,512,0.1,silu,0.008,256,2,5,15,80,0.01,layernorm,adamw,50,7671,0.88996,0.5663,21.9
4,512,0.1,silu,0.002,512,2,5,15,120,0.01,layernorm,adamw,50,7671,0.74007,0.6272,16.5
3,1024,0.1,silu,0.003,512,2,5,15,80,0.01,layernorm,adamw,50,7671,0.73608,0.5758,11.0
3,512,0.1,silu,0.005,256,2,5,15,80,0.01,no,adamw,50,7671,0.76521,0.4213,17.8
3,512,0.0,gelu,0.002,512,2,5,15,80,0.01,no,adamw,50,7671,0.83623,0.5216,9.2
4,512,0.1,gelu,0.008,256,2,5,15,80,0.01,layernorm,adamw,50,7671,0.74495,0.3177,24.2
3,1024,0.0,gelu,0.002,512,2,5,15,120,0.01,layernorm,adamw,50,7671,0.94789,0.3342,15.5
4,512,0.1,gelu,0.003,512,2,5,15,80,0.01,layernorm,adamw,50,7671,0.83466,0.4483,11.8
3,512,0.1,gelu,0.005,512,2,5,15,120,0.01,layernorm,adamw,50,7671,0.94027,0.413,15.9
4,512,0.0,gelu,0.005,512,2,5,15,120,0.01,no,adamw,50,7671,0.91348,0.4033,13.6
4,512,0.1,gelu,0.008,512,2,5,15,120,0.01,no,adamw,50,7671,1.10483,0.2951,14.7
3,1024,0.0,silu,0.003,512,2,5,15,120,0.01,layernorm,adamw,50,7671,0.76904,0.3729,15.6
4,1024,0.1,gelu,0.005,256,2,5,15,120,0.01,layernorm,adamw,50,7671,0.75481,0.8544,26.2
3,512,0.1,silu,0.005,256,2,5,15,120,0.01,no,adamw,50,7671,0.82337,0.1929,25.5
3,512,0.0,gelu,0.003,256,2,5,15,120,0.01,layernorm,adamw,50,7671,0.86557,0.4603,24.1
3,1024,0.0,gelu,0.008,256,2,5,15,80,0.01,no,adamw,50,7671,0.9089,0.4362,13.0
3,512,0.1,silu,0.005,256,2,5,15,120,0.01,layernorm,adamw,50,7671,0.80489,0.4182,29.8
4,512,0.0,silu,0.005,256,2,5,15,120,0.01,no,adamw,50,7671,0.72353,0.3842,20.6
3,512,0.1,silu,0.002,512,2,5,15,80,0.01,no,adamw,50,7671,0.93493,0.3726,7.2
3,512,0.1,gelu,0.005,256,2,5,15,80,0.01,layernorm,adamw,50,7671,0.80794,0.3274,17.3
3,512,0.0,silu,0.005,256,2,5,15,120,0.01,layernorm,adamw,50,7671,0.81521,0.5239,21.1
3,512,0.0,silu,0.002,256,2,5,15,120,0.01,layernorm,adamw,50,7671,0.9151,0.3955,25.0
3,1024,0.0,gelu,0.005,256,2,5,15,80,0.01,layernorm,adamw,50,7671,0.85395,0.6036,12.3
3,1024,0.1,gelu,0.002,512,2,5,15,120,0.01,no,adamw,50,7671,0.93242,0.4113,9.7
4,1024,0.1,silu,0.005,512,2,5,15,120,0.01,layernorm,adamw,50,7671,0.8118,0.5308,14.2
4,1024,0.1,silu,0.008,256,2,5,15,80,0.01,no,adamw,50,7671,0.95194,0.4688,14.0
4,512,0.0,gelu,0.003,256,2,5,15,120,0.01,layernorm,adamw,50,7671,0.77141,0.3699,22.5
4,512,0.1,gelu,0.003,512,2,5,15,120,0.01,layernorm,adamw,50,7671,0.74915,0.4393,16.3
4,1024,0.0,gelu,0.003,256,2,5,15,120,0.01,no,adamw,50,7671,1.01904,0.4509,21.3
4,1024,0.0,silu,0.002,256,2,5,15,80,0.01,layernorm,adamw,50,7671,0.77487,0.5192,12.8
4,512,0.1,gelu,0.003,256,2,5,15,80,0.01,no,adamw,50,7671,0.82661,0.4334,14.9
3,512,0.1,silu,0.003,256,2,5,15,80,0.01,no,adamw,50,7671,0.78172,0.4509,14.7
3,1024,0.1,silu,0.008,512,2,5,15,80,0.01,layernorm,adamw,50,7671,0.90288,0.4628,8.2
3,1024,0.1,gelu,0.003,512,2,5,15,120,0.01,no,adamw,50,7671,0.9056,0.4115,10.8
4,1024,0.1,silu,0.005,512,2,5,15,80,0.01,no,adamw,50,7671,1.03555,0.3725,9.3
3,512,0.0,gelu,0.008,512,2,5,15,80,0.01,no,adamw,50,7671,1.05374,0.3321,8.9
3,512,0.0,silu,0.003,512,2,5,15,80,0.01,layernorm,adamw,50,7671,0.95827,0.256,8.3
3,1024,0.1,gelu,0.003,512,2,5,15,80,0.01,layernorm,adamw,50,7671,0.85447,0.5188,9.3
4,1024,0.0,silu,0.003,512,2,5,15,80,0.01,layernorm,adamw,50,7671,0.85433,0.582,12.1
4,1024,0.0,gelu,0.005,512,2,5,15,120,0.01,layernorm,adamw,50,7671,0.77912,0.4762,16.5
3,512,0.0,gelu,0.005,256,2,5,15,80,0.01,layernorm,adamw,50,7671,0.8161,0.3683,15.4
3,1024,0.0,gelu,0.005,256,2,5,15,80,0.01,no,adamw,50,7671,0.89268,0.4057,13.4
4,512,0.1,gelu,0.003,512,2,5,15,80,0.01,no,adamw,50,7671,0.96791,0.4296,8.3
4,1024,0.1,silu,0.003,256,2,5,15,120,0.01,layernorm,adamw,50,7671,0.79938,0.4669,24.6
4,1024,0.1,silu,0.002,512,2,5,15,80,0.01,no,adamw,50,7671,0.9251,0.4401,12.4
4,512,0.0,gelu,0.005,256,2,5,15,80,0.01,layernorm,adamw,50,7671,0.78523,0.4784,13.5
3,1024,0.0,silu,0.005,512,3,2,15,80,0.01,no,adamw,54,7671,0.95278,0.3413,7.5
4,512,0.1,silu,0.005,512,3,2,15,120,0.01,layernorm,adamw,54,7671,0.79732,0.5732,13.6
4,1024,0.0,silu,0.005,256,3,2,15,80,0.01,layernorm,adamw,54,7671,0.77963,0.58,15.1
4,1024,0.1,gelu,0.003,256,3,2,15,80,0.01,layernorm,adamw,54,7671,0.718,0.4407,21.1
4,512,0.1,silu,0.002,512,3,2,15,120,0.01,no,adamw,54,7671,0.74841,0.4117,14.0
3,512,0.1,gelu,0.008,256,3,2,15,120,0.01,layernorm,adamw,54,7671,0.7235,0.5746,37.1
3,1024,0.0,gelu,0.008,512,3,2,15,120,0.01,layernorm,adamw,54,7671,0.8395,0.5448,15.2
4,512,0.1,gelu,0.005,256,3,2,15,120,0.01,no,adamw,54,7671,0.83531,0.3481,23.8
4,512,0.1,gelu,0.002,512,3,2,15,120,0.01,layernorm,adamw,54,7671,0.73346,0.3435,18.6
3,512,0.0,silu,0.005,256,3,2,15,80,0.01,no,adamw,54,7671,0.9662,0.5143,19.2
3,1024,0.1,gelu,0.002,512,3,2,15,80,0.01,no,adamw,54,7671,0.90085,0.276,7.3
3,512,0.1,silu,0.008,512,3,2,15,120,0.01,layernorm,adamw,54,7671,0.82148,0.6256,13.6
4,1024,0.1,silu,0.002,512,3,2,15,80,0.01,no,adamw,54,7671,0.87122,0.4836,8.7
4,1024,0.0,silu,0.008,512,3,2,15,120,0.01,layernorm,adamw,54,7671,0.86552,0.338,17.3
4,1024,0.1,gelu,0.002,512,3,2,15,80,0.01,layernorm,adamw,54,7671,0.75842,0.5251,12.0
3,1024,0.1,silu,0.008,512,3,2,15,120,0.01,no,adamw,54,7671,0.82592,0.235,15.5
3,512,0.1,silu,0.003,256,3,2,15,120,0.01,no,adamw,54,7671,0.79908,0.4712,24.4
3,512,0.0,silu,0.003,512,3,2,15,80,0.01,layernorm,adamw,54,7671,0.88321,0.5149,8.2
4,512,0.0,gelu,0.002,512,3,2,15,80,0.01,layernorm,adamw,54,7671,0.81988,0.2185,10.0
4,512,0.1,silu,0.005,256,3,2,15,80,0.01,no,adamw,54,7671,0.88053,0.6271,16.4
3,1024,0.0,gelu,0.003,512,3,2,15,120,0.01,layernorm,adamw,54,7671,0.76234,0.3814,15.6
4,512,0.0,silu,0.008,256,3,2,15,120,0.01,no,adamw,54,7671,0.73915,0.1959,29.5
4,512,0.1,gelu,0.008,512,3,2,15,120,0.01,no,adamw,54,7671,0.92623,0.2786,16.1
4,1024,0.1,silu,0.008,256,3,2,15,120,0.01,no,adamw,54,7671,1.16084,0.0077,23.2
4,512,0.1,silu,0.002,256,3,2,15,80,0.01,no,adamw,54,7671,0.84531,0.4645,14.9
4,512,0.0,silu,0.005,512,3,2,15,120,0.01,no,adamw,54,7671,0.83486,0.3496,13.1
4,512,0.0,gelu,0.003,256,3,2,15,80,0.01,layernorm,adamw,54,7671,0.91366,0.5288,19.2
3,512,0.1,gelu,0.003,256,3,2,15,80,0.01,no,adamw,54,7671,0.84826,0.4354,16.0
3,512,0.1,silu,0.002,256,3,2,15,80,0.01,no,adamw,54,7671,0.93251,0.3241,16.1
3,1024,0.1,gelu,0.008,512,3,2,15,80,0.01,layernorm,adamw,54,7671,0.78602,0.5652,9.3
3,512,0.0,gelu,0.003,512,3,2,15,120,0.01,no,adamw,54,7671,0.81343,0.3838,12.0
3,512,0.0,gelu,0.003,256,3,2,15,120,0.01,no,adamw,54,7671,0.97095,0.1342,23.1
3,1024,0.1,gelu,0.003,256,3,2,15,120,0.01,no,adamw,54,7671,0.87383,0.3196,18.2
3,1024,0.1,silu,0.008,256,3,2,15,80,0.01,no,adamw,54,7671,0.75165,0.4227,12.3
3,1024,0.0,gelu,0.005,512,3,2,15,120,0.01,layernorm,adamw,54,7671,0.79526,0.4609,13.1
3,512,0.0,gelu,0.005,256,3,2,15,80,0.01,layernorm,adamw,54,7671,0.80246,0.377,13.7
3,1024,0.1,silu,0.005,512,3,2,15,80,0.01,layernorm,adamw,54,7671,0.87181,0.5695,10.2
3,512,0.0,gelu,0.003,256,3,2,15,80,0.01,layernorm,adamw,54,7671,0.80069,0.4169,12.4
4,1024,0.1,silu,0.003,512,3,2,15,120,0.01,layernorm,adamw,54,7671,0.72615,0.5564,15.7
4,512,0.1,silu,0.005,512,3,2,15,120,0.01,no,adamw,54,7671,0.73878,0.6783,16.3
4,1024,0.0,gelu,0.003,256,3,2,15,120,0.01,layernorm,adamw,54,7671,0.72983,0.3709,24.6
3,512,0.1,gelu,0.003,256,3,2,15,80,0.01,layernorm,adamw,54,7671,0.84744,0.3892,23.9
3,1024,0.0,gelu,0.005,256,3,2,15,120,0.01,layernorm,adamw,54,7671,0.76174,0.5259,17.7
3,512,0.0,gelu,0.002,512,3,2,15,80,0.01,no,adamw,54,7671,1.12302,0.033,8.8
3,1024,0.0,gelu,0.008,256,3,2,15,80,0.01,layernorm,adamw,54,7671,0.74442,0.4493,15.7
3,512,0.0,gelu,0.005,256,3,2,15,120,0.01,layernorm,adamw,54,7671,0.77663,0.4187,20.4
4,512,0.0,gelu,0.008,512,3,2,15,120,0.01,no,adamw,54,7671,0.90581,0.3467,10.7
3,1024,0.0,gelu,0.003,512,3,2,15,80,0.01,layernorm,adamw,54,7671,0.992,0.4886,12.4
4,1024,0.1,gelu,0.005,512,3,2,15,120,0.01,layernorm,adamw,54,7671,0.6404,0.5631,13.8
3,512,0.1,silu,0.008,512,3,2,15,120,0.01,no,adamw,54,7671,1.06273,0.4201,11.9
4,1024,0.0,silu,0.002,256,3,2,15,80,0.01,layernorm,adamw,54,7671,0.78046,0.3364,15.5
4,512,0.0,gelu,0.005,512,3,2,15,80,0.01,no,adamw,54,7671,0.87492,0.3228,9.3
3,512,0.0,silu,0.008,256,3,2,15,80,0.01,layernorm,adamw,54,7671,0.69886,0.3907,16.9
3,512,0.1,silu,0.008,256,3,2,15,120,0.01,layernorm,adamw,54,7671,0.73808,0.2749,30.2
4,512,0.1,silu,0.002,512,3,2,15,80,0.01,no,adamw,54,7671,0.85935,0.3598,9.7
4,512,0.0,gelu,0.003,512,3,2,15,120,0.01,no,adamw,54,7671,0.68672,0.5481,13.8
3,512,0.0,silu,0.005,256,3,2,15,120,0.01,layernorm,adamw,54,7671,0.72501,0.424,21.9
4,1024,0.0,gelu,0.002,512,3,2,15,120,0.01,layernorm,adamw,54,7671,0.84836,0.2172,18.1
4,1024,0.1,silu,0.005,256,3,2,15,80,0.01,no,adamw,54,7671,0.80578,0.3915,14.3
4,1024,0.1,silu,0.002,512,3,2,15,120,0.01,no,adamw,54,7671,0.85666,0.6689,13.2
4,512,0.0,silu,0.003,256,3,2,15,120,0.01,layernorm,adamw,54,7671,0.70973,0.4846,24.1
3,1024,0.0,gelu,0.005,512,3,2,15,80,0.01,layernorm,adamw,54,7671,0.88941,0.3683,11.1
4,512,0.0,silu,0.003,512,3,2,15,80,0.01,no,adamw,54,7671,1.00556,0.4335,7.0
4,512,0.0,silu,0.003,512,3,2,15,80,0.01,layernorm,adamw,54,7671,0.89511,0.5047,8.8
3,512,0.0,silu,0.002,512,3,3,15,80,0.01,layernorm,adamw,56,7671,0.83768,0.3533,11.3
4,1024,0.0,gelu,0.005,512,3,3,15,80,0.01,layernorm,adamw,56,7671,0.77248,0.432,13.3
4,512,0.1,gelu,0.002,512,3,3,15,80,0.01,layernorm,adamw,56,7671,0.76911,0.5638,11.7
3,1024,0.0,silu,0.002,512,3,3,15,120,0.01,layernorm,adamw,56,7671,0.79985,0.3746,17.6
4,512,0.0,gelu,0.005,512,3,3,15,80,0.01,no,adamw,56,7671,1.118,0.2419,8.8
4,512,0.1,gelu,0.008,256,3,3,15,120,0.01,no,adamw,56,7671,0.90804,0.1917,18.4
4,512,0.1,gelu,0.003,512,3,3,15,80,0.01,no,adamw,56,7671,0.81524,0.2617,10.7
3,512,0.1,gelu,0.005,512,3,3,15,80,0.01,no,adamw,56,7671,0.884,0.3264,11.9
4,512,0.0,silu,0.005,256,3,3,15,120,0.01,no,adamw,56,7671,0.78409,0.617,28.2
4,512,0.1,gelu,0.005,512,3,3,15,80,0.01,layernorm,adamw,56,7671,0.78573,0.495,9.8
3,1024,0.0,gelu,0.005,512,3,3,15,80,0.01,layernorm,adamw,56,7671,0.89943,0.4356,11.5
3,1024,0.0,gelu,0.008,512,3,3,15,120,0.01,no,adamw,56,7671,1.14005,0.1098,11.8
3,1024,0.1,gelu,0.003,512,3,3,15,80,0.01,no,adamw,56,7671,0.94693,0.3084,8.8
3,1024,0.0,silu,0.002,512,3,3,15,80,0.01,no,adamw,56,7671,1.06218,0.375,8.3
4,512,0.0,silu,0.008,256,3,3,15,120,0.01,no,adamw,56,7671,0.88112,0.289,28.4
3,512,0.0,gelu,0.005,256,3,3,15,80,0.01,layernorm,adamw,56,7671,0.78475,0.2871,13.2
3,512,0.1,silu,0.003,512,3,3,15,120,0.01,no,adamw,56,7671,0.81903,0.4502,11.7
3,1024,0.0,gelu,0.002,256,3,3,15,80,0.01,layernorm,adamw,56,7671,0.88812,0.3821,13.7
4,512,0.1,gelu,0.002,512,3,3,15,120,0.01,no,adamw,56,7671,0.78289,0.5871,17.3
3,512,0.0,silu,0.005,256,3,3,15,120,0.01,no,adamw,56,7671,0.86505,0.7244,25.4
4,1024,0.1,gelu,0.005,512,3,3,15,120,0.01,layernorm,adamw,56,7671,0.80068,0.3942,14.7
3,1024,0.0,gelu,0.008,256,3,3,15,120,0.01,layernorm,adamw,56,7671,0.79616,0.4978,21.1
4,512,0.1,silu,0.002,512,3,3,15,80,0.01,no,adamw,56,7671,0.8169,0.4263,9.5
4,512,0.1,gelu,0.003,256,3,3,15,80,0.01,no,adamw,56,7671,0.79389,0.3405,15.9
3,512,0.1,silu,0.008,256,3,3,15,120,0.01,no,adamw,56,7671,0.86197,0.4312,22.2
3,1024,0.0,silu,0.005,256,3,3,15,80,0.01,no,adamw,56,7671,0.9035,0.3486,11.3
3,1024,0.0,gelu,0.002,512,3,3,15,80,0.01,no,adamw,56,7671,0.99213,0.2831,7.6
3,512,0.1,gelu,0.008,256,3,3,15,80,0.01,layernorm,adamw,56,7671,0.71222,0.4886,22.9
3,1024,0.1,silu,0.002,256,3,3,15,120,0.01,no,adamw,56,7671,0.76299,0.425,17.0
3,512,0.0,silu,0.002,512,3,3,15,80,0.01,no,adamw,56,7671,1.07176,0.0608,7.9
4,512,0.1,gelu,0.002,256,3,3,15,120,0.01,layernorm,adamw,56,7671,0.77939,0.2764,31.2
3,512,0.1,gelu,0.008,256,3,3,15,120,0.01,no,adamw,56,7671,0.91167,0.2833,20.4
3,1024,0.1,gelu,0.003,256,3,3,15,120,0.01,layernorm,adamw,56,7671,0.75671,0.499,25.5
4,512,0.1,silu,0.005,256,3,3,15,80,0.01,layernorm,adamw,56,7671,0.80341,0.4948,19.4
4,1024,0.1,silu,0.005,512,3,3,15,120,0.01,no,adamw,56,7671,0.91329,0.5676,13.3
3,1024,0.0,silu,0.002,256,3,3,15,80,0.01,layernorm,adamw,56,7671,0.78074,0.5205,16.2
4,1024,0.0,silu,0.005,512,3,3,15,120,0.01,layernorm,adamw,56,7671,0.74593,0.6621,20.9
3,1024,0.1,gelu,0.008,512,3,3,15,80,0.01,no,adamw,56,7671,1.21724,0.2735,6.7
3,1024,0.1,silu,0.003,256,3,3,15,120,0.01,no,adamw,56,7671,0.8049,0.4156,17.0
3,512,0.1,gelu,0.003,256,3,3,15,120,0.01,no,adamw,56,7671,0.86215,0.3779,22.8
4,1024,0.0,silu,0.005,512,3,3,15,80,0.01,layernorm,adamw,56,7671,0.80933,0.5303,12.1
3,512,0.0,gelu,0.005,512,3,3,15,120,0.01,layernorm,adamw,56,7671,0.80409,0.3427,12.1
4,1024,0.1,silu,0.003,512,3,3,15,120,0.01,layernorm,adamw,56,7671,0.753,0.5397,13.5
4,512,0.0,gelu,0.008,512,3,3,15,80,0.01,layernorm,adamw,56,7671,0.74555,0.4555,7.6
4,512,0.1,gelu,0.002,256,3,3,15,120,0.01,no,adamw,56,7671,0.80147,0.4164,20.6
